"","REGION","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"1264","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","10 cmTL","(20,30]",NA,0.000285192793640554,4.60320480983977e-09,6.78469218892042e-05
"1265","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","10 cmTL","(30,40]",NA,5.56247168854282e-05,1.29631505653186e-09,3.60043755192596e-05
"1266","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","10 cmTL","[0,10]",NA,0,0,0
"1267","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(10,15]",NA,0.000166441338052261,5.44384198175641e-09,7.37823961508191e-05
"1268","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(15,20]",NA,0.000295493347389628,6.07796723131432e-09,7.79613188146168e-05
"1269","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(20,25]",NA,0.000210175270883015,3.25862720231714e-09,5.70843866772442e-05
"1270","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(25,30]",NA,7.50175227575392e-05,9.40749235515196e-10,3.06716356837257e-05
"1271","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(30,35]",NA,5.56247168854282e-05,1.29631505653186e-09,3.60043755192596e-05
"1272","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(35,40]",NA,0,0,0
"1273","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","(5,10]",NA,0,0,0
"1274","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Scarus schlegeli","5 cmTL","[0,5]",NA,0,0,0
"1275","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","10 cmTL","(10,20]",NA,6.07010621211288e-05,1.8171800608186e-09,4.26283950063641e-05
"1276","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","10 cmTL","(20,30]",NA,2.42859312535152e-05,5.87463054790275e-10,2.42376371536145e-05
"1277","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","10 cmTL","(30,40]",NA,0,0,0
"1278","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","10 cmTL","[0,10]",NA,0,0,0
"1279","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","(10,15]",NA,0,0,0
"1280","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","(15,20]",NA,6.07010621211288e-05,1.8171800608186e-09,4.26283950063641e-05
"1281","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","(20,25]",NA,2.42859312535152e-05,5.87463054790275e-10,2.42376371536145e-05
"1282","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","(30,35]",NA,0,0,0
"1283","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","(35,40]",NA,0,0,0
"1284","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","(5,10]",NA,0,0,0
"1285","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus argenteus","5 cmTL","[0,5]",NA,0,0,0
"1286","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus spinus","10 cmTL","(10,20]",NA,1.26404734774389e-05,1.59171716414242e-10,1.26163273742497e-05
"1287","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus spinus","10 cmTL","[0,10]",NA,0,0,0
"1288","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus spinus","5 cmTL","(10,15]",NA,1.26404734774389e-05,1.59171716414242e-10,1.26163273742497e-05
"1289","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus spinus","5 cmTL","(15,20]",NA,0,0,0
"1290","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Siganus spinus","5 cmTL","(5,10]",NA,0,0,0
"1291","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(10,20]",NA,0,0,0
"1292","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(20,30]",NA,0,0,0
"1293","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(30,40]",NA,0,0,0
"1294","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(40,50]",NA,0,0,0
"1295","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(50,60]",NA,0,0,0
"1296","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(60,70]",NA,0,0,0
"1297","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","(70,80]",NA,0,0,0
"1298","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","10 cmTL","[0,10]",NA,0,0,0
"1299","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(10,15]",NA,0,0,0
"1300","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(15,20]",NA,0,0,0
"1301","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(20,25]",NA,0,0,0
"1302","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(25,30]",NA,0,0,0
"1303","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(30,35]",NA,0,0,0
"1304","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(35,40]",NA,0,0,0
"1305","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(40,45]",NA,0,0,0
"1306","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(45,50]",NA,0,0,0
"1307","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(5,10]",NA,0,0,0
"1308","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(50,55]",NA,0,0,0
"1309","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(55,60]",NA,0,0,0
"1310","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(60,65]",NA,0,0,0
"1311","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(65,70]",NA,0,0,0
"1312","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","(70,75]",NA,0,0,0
"1313","MARIAN",2014,14661.40407003,356,"abund_m2","priority","Variola louti","5 cmTL","[0,5]",NA,0,0,0
"1314","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_all",NA,NA,NA,NA,5.00361444038923,0.0458464417520075,0.214117822126061
"1315","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Browser",0.479230594685529,0.00240026383119629,0.0489924874975367
"1316","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Detritivore",1.06399397820864,0.00476898216426434,0.0690578175463455
"1317","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Excavator",0.603346109839451,0.0106430165047751,0.103164996509354
"1318","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Grazer",2.03243809244622,0.0114705844162095,0.107100814264923
"1319","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Scraper",0.824605665209386,0.00336602297758769,0.0580174368408989
"1320","MARIAN",2014,14661.40407003,356,"biom_g_m2","herb_NOdetrit",NA,NA,NA,NA,3.93962046218058,0.0328082442111756,0.181130461853261
"1321","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Acanthurus guttatus",NA,NA,NA,NA,NA,NA
"1322","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Acanthurus lineatus",NA,NA,NA,NA,NA,NA
"1323","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Acanthurus nigricans",NA,NA,NA,NA,NA,NA
"1324","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Acanthurus triostegus",NA,NA,NA,NA,NA,NA
"1325","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Acanthurus xanthopterus",NA,NA,NA,NA,NA,NA
"1326","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Caranx ignobilis",NA,NA,NA,NA,NA,NA
"1327","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Caranx melampygus",NA,NA,NA,NA,NA,NA
"1328","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Caranx sexfasciatus",NA,NA,NA,NA,NA,NA
"1329","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Cephalopholis argus",NA,NA,NA,NA,NA,NA
"1330","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Cheilinus fasciatus",NA,NA,NA,NA,NA,NA
"1331","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Cheilinus undulatus",NA,NA,NA,NA,NA,NA
"1332","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Chlorurus frontalis",NA,NA,NA,NA,NA,NA
"1333","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Chlorurus japanensis",NA,NA,NA,NA,NA,NA
"1334","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Chlorurus microrhinos",NA,NA,NA,NA,NA,NA
"1335","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Chlorurus spilurus/sordidus",NA,NA,NA,NA,NA,NA
"1336","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Ctenochaetus striatus",NA,NA,NA,NA,NA,NA
"1337","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Epinephelus hexagonatus",NA,NA,NA,NA,NA,NA
"1338","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Epinephelus lanceolatus",NA,NA,NA,NA,NA,NA
"1339","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Epinephelus melanostigma",NA,NA,NA,NA,NA,NA
"1340","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Epinephelus merra",NA,NA,NA,NA,NA,NA
"1341","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Hipposcarus longiceps",NA,NA,NA,NA,NA,NA
"1342","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Kyphosus cinerascens",NA,NA,NA,NA,NA,NA
"1343","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lethrinus harak",NA,NA,NA,NA,NA,NA
"1344","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lethrinus obsoletus",NA,NA,NA,NA,NA,NA
"1345","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lethrinus olivaceus",NA,NA,NA,NA,NA,NA
"1346","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lethrinus rubrioperculatus",NA,NA,NA,NA,NA,NA
"1347","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lethrinus xanthochilus",NA,NA,NA,NA,NA,NA
"1348","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lutjanus fulvus",NA,NA,NA,NA,NA,NA
"1349","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Lutjanus kasmira",NA,NA,NA,NA,NA,NA
"1350","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Monotaxis grandoculis",NA,NA,NA,NA,NA,NA
"1351","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Mulloidichthys flavolineatus",NA,NA,NA,NA,NA,NA
"1352","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Myripristis berndti",NA,NA,NA,NA,NA,NA
"1353","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Naso lituratus",NA,NA,NA,NA,NA,NA
"1354","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Naso unicornis",NA,NA,NA,NA,NA,NA
"1355","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Parupeneus barberinus",NA,NA,NA,NA,NA,NA
"1356","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Plectropomus laevis",NA,NA,NA,NA,NA,NA
"1357","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Sargocentron tiere",NA,NA,NA,NA,NA,NA
"1358","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus frenatus",NA,NA,NA,NA,NA,NA
"1359","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus globiceps",NA,NA,NA,NA,NA,NA
"1360","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus niger",NA,NA,NA,NA,NA,NA
"1361","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus oviceps",NA,NA,NA,NA,NA,NA
"1362","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus psittacus",NA,NA,NA,NA,NA,NA
"1363","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus rubroviolaceus",NA,NA,NA,NA,NA,NA
"1364","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Scarus schlegeli",NA,NA,NA,NA,NA,NA
"1365","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Siganus argenteus",NA,NA,NA,NA,NA,NA
"1366","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Siganus spinus",NA,NA,NA,NA,NA,NA
"1367","MARIAN",2014,14661.40407003,356,"max.cmTL","priority","Variola louti",NA,NA,NA,NA,NA,NA
"1368","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Acanthurus guttatus",NA,NA,NA,NA,NA,NA
"1369","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Acanthurus lineatus",NA,NA,NA,NA,NA,NA
"1370","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Acanthurus nigricans",NA,NA,NA,NA,NA,NA
"1371","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Acanthurus triostegus",NA,NA,NA,NA,NA,NA
"1372","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Acanthurus xanthopterus",NA,NA,NA,NA,NA,NA
"1373","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Caranx ignobilis",NA,NA,NA,NA,NA,NA
"1374","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Caranx melampygus",NA,NA,NA,NA,NA,NA
"1375","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Caranx sexfasciatus",NA,NA,NA,NA,NA,NA
"1376","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Cephalopholis argus",NA,NA,NA,NA,NA,NA
"1377","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Cheilinus fasciatus",NA,NA,NA,NA,NA,NA
"1378","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Cheilinus undulatus",NA,NA,NA,NA,NA,NA
"1379","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Chlorurus frontalis",NA,NA,NA,NA,NA,NA
"1380","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Chlorurus japanensis",NA,NA,NA,NA,NA,NA
"1381","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Chlorurus microrhinos",NA,NA,NA,NA,NA,NA
"1382","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Chlorurus spilurus/sordidus",NA,NA,NA,NA,NA,NA
"1383","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Ctenochaetus striatus",NA,NA,NA,NA,NA,NA
"1384","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Epinephelus hexagonatus",NA,NA,NA,NA,NA,NA
"1385","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Epinephelus lanceolatus",NA,NA,NA,NA,NA,NA
"1386","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Epinephelus melanostigma",NA,NA,NA,NA,NA,NA
"1387","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Epinephelus merra",NA,NA,NA,NA,NA,NA
"1388","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Hipposcarus longiceps",NA,NA,NA,NA,NA,NA
"1389","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Kyphosus cinerascens",NA,NA,NA,NA,NA,NA
"1390","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lethrinus harak",NA,NA,NA,NA,NA,NA
"1391","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lethrinus obsoletus",NA,NA,NA,NA,NA,NA
"1392","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lethrinus olivaceus",NA,NA,NA,NA,NA,NA
"1393","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lethrinus rubrioperculatus",NA,NA,NA,NA,NA,NA
"1394","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lethrinus xanthochilus",NA,NA,NA,NA,NA,NA
"1395","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lutjanus fulvus",NA,NA,NA,NA,NA,NA
"1396","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Lutjanus kasmira",NA,NA,NA,NA,NA,NA
"1397","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Monotaxis grandoculis",NA,NA,NA,NA,NA,NA
"1398","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Mulloidichthys flavolineatus",NA,NA,NA,NA,NA,NA
"1399","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Myripristis berndti",NA,NA,NA,NA,NA,NA
"1400","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Naso lituratus",NA,NA,NA,NA,NA,NA
"1401","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Naso unicornis",NA,NA,NA,NA,NA,NA
"1402","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Parupeneus barberinus",NA,NA,NA,NA,NA,NA
"1403","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Plectropomus laevis",NA,NA,NA,NA,NA,NA
"1404","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Sargocentron tiere",NA,NA,NA,NA,NA,NA
"1405","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus frenatus",NA,NA,NA,NA,NA,NA
"1406","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus globiceps",NA,NA,NA,NA,NA,NA
"1407","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus niger",NA,NA,NA,NA,NA,NA
"1408","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus oviceps",NA,NA,NA,NA,NA,NA
"1409","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus psittacus",NA,NA,NA,NA,NA,NA
"1410","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus rubroviolaceus",NA,NA,NA,NA,NA,NA
"1411","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Scarus schlegeli",NA,NA,NA,NA,NA,NA
"1412","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Siganus argenteus",NA,NA,NA,NA,NA,NA
"1413","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Siganus spinus",NA,NA,NA,NA,NA,NA
"1414","MARIAN",2014,14661.40407003,356,"mean.cmTL","priority","Variola louti",NA,NA,NA,NA,NA,NA
"1415","MARIAN",2014,14661.40407003,356,"N.species","herb_all",NA,NA,NA,NA,7.77359447367686,0.0337006687601192,0.183577418982072
"1416","MARIAN",2014,14661.40407003,356,"N.species","herb_NOdetrit",NA,NA,NA,NA,6.49586655610022,0.0232937159606149,0.152622789781261
"1417","MARIAN",2017,15317.28134493,327,"abund_m2","herb_all",NA,NA,NA,NA,0.163652127045494,3.60183484205976e-05,0.00600152884027042
"1418","MARIAN",2017,15317.28134493,327,"abund_m2","herb_fxngrp",NA,NA,NA,"Browser",0.008512984725866,6.03349559020412e-07,0.000776755791108385
"1419","MARIAN",2017,15317.28134493,327,"abund_m2","herb_fxngrp",NA,NA,NA,"Detritivore",0.0275193487469619,4.17479294695297e-06,0.00204323100675204
"1420","MARIAN",2017,15317.28134493,327,"abund_m2","herb_fxngrp",NA,NA,NA,"Excavator",0.000718521357600503,2.07130706374666e-08,0.000143920362136379
"1421","MARIAN",2017,15317.28134493,327,"abund_m2","herb_fxngrp",NA,NA,NA,"Grazer",0.115417761150021,1.97566928437561e-05,0.00444485014862774
"1422","MARIAN",2017,15317.28134493,327,"abund_m2","herb_fxngrp",NA,NA,NA,"Scraper",0.0114835110650449,1.71983460026555e-06,0.00131142464528678
"1423","MARIAN",2017,15317.28134493,327,"abund_m2","herb_NOdetrit",NA,NA,NA,NA,0.136132778298532,2.4283937075824e-05,0.00492787348415359
"1424","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","10 cmTL","(10,20]",NA,0.000985024039525427,1.02532570202803e-07,0.000320207073942477
"1425","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","10 cmTL","(20,30]",NA,0,0,0
"1426","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","10 cmTL","[0,10]",NA,2.77982548852474e-05,4.1975936323683e-10,2.04880297548795e-05
"1427","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(10,15]",NA,0.000776891179475494,8.33160407680509e-08,0.000288645181439169
"1428","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(15,20]",NA,0.000208132860049933,1.93726849378683e-08,0.000139185792873656
"1429","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(20,25]",NA,0,0,0
"1430","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(5,10]",NA,2.77982548852474e-05,4.1975936323683e-10,2.04880297548795e-05
"1431","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus lineatus","10 cmTL","(10,20]",NA,0.00165193379132114,7.93913001091915e-08,0.000281764618270626
"1432","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus lineatus","10 cmTL","(20,30]",NA,0.000257654161500642,3.59317221144841e-08,0.000189556646189164
"1433","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus lineatus","10 cmTL","[0,10]",NA,0.000476958088112501,2.26167033351116e-08,0.000150388507988847
"1434","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(10,15]",NA,0.000896272235511585,3.46089651684708e-08,0.000186034849338694
"1435","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(15,20]",NA,0.000755661555809553,2.94107835456379e-08,0.000171495724569559
"1436","MARIAN",2017,15317.28134493,327,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(20,25]",NA,0.00016640858647903,1.12607713351742e-08,0.000106116781590728
